track_id,artists,album_name,track_name,popularity,duration_ms,explicit,key,loudness,mode,tempo,time_signature,track_genre
1ODitWwCi2P2D489FX5CmY,Jasleen Royal,Jahaan Tu Chala - Midnight Mix (Gully Boy),Jahaan Tu Chala - Midnight Mix (Gully Boy),36,170029,False,2,-8.279,1,115.16,4,singer-songwriter
7w9Pi6SUHwlx5fbfBaT4d3,Bruna Olly,"Vem, Espírito de Deus (Ao Vivo)","Vem, Espírito de Deus - Ao Vivo",40,264786,False,4,-5.657,1,132.121,4,gospel
3Pb1fkVWodKMbaieSiCcoc,Lu Han,π-volume.3,Slow Motion,51,153673,False,7,-6.093,1,98.005,4,mandopop
4vUBnMUrlm14rpt8XhcJpL,Ochre,Understory,Dendronaut,8,314415,False,5,-11.722,1,104.482,4,idm
4T2ZqvihBtgXGffahExxeA,Fejo,Vandiyodu Shankara,Vandiyodu Shankara,29,128283,False,1,-9.827,1,97.025,4,malay
1Uxk2dxmATlKH5quLX2iFG,Elvis Presley,NBC-TV Special (Live),If I Can Dream - Live from the '68 Comeback Special,65,200057,False,7,-9.247,1,93.932,3,rock-n-roll
1sbnEatovWaQfxQyeAgSCs,Seu Jorge,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",Quem Não Quer Sou Eu (Ao Vivo),40,324253,False,0,-6.85,1,97.664,4,mpb
4Dygh4Ef0TFQQOvKbLGbXf,SPYAIR,轍~Wadachi~,I Wanna Be...,51,235013,False,1,-2.114,1,126.038,4,anime
7jHELTAQ6YEutiPJwqlgP6,Redlight King,Something For The Pain,Little Darlin,25,228600,False,5,-4.811,1,94.562,4,grunge
2rtN2kx5qaFVOUxjvoKQ46,Gersson Edinbaro,Nirappidunga,Nirappidunga,30,265862,False,0,-5.533,1,174.001,3,malay
4GagsETs7qfR3cwQkRcXgb,Pritam;Nikhil Paul George,Barfi! (Original Motion Picture Soundtrack),Main Kya Karoon,54,270333,False,9,-8.925,1,91.013,4,indian
4PZ3p6D3GQcpiaFirr3VNW,MC PH;KayBlack;Mc Kevin,Maleta,Maleta,46,247680,True,7,-6.898,1,124.902,4,funk
3bMQUvGEAib8rYvKWWKu9m,Ikebe Shakedown,Stone by Stone,Dram,50,243693,False,6,-8.626,0,149.58,4,afrobeat
2PL1vyJ1erQfZvDoJ3zMnk,Fäaschtbänkler,Wir sehn uns wieder,Homo Sapiens,34,166671,False,5,-6.894,1,132.049,4,party
4B1A052R2n4HGE9JeieF5K,Nando Reis;DUDA BEAT,DUDA BEAT & NANDO REIS,O Segundo Sol,45,262550,False,4,-9.949,1,146.879,4,brazil
6mRBgY035bPtHXGen5XsYg,Burgerkill;Ahmad Dhani,Satu Sisi,Satu Sisi,32,266666,False,7,-12.299,1,144.06,4,death-metal
3wN0brdVqbMYJdGJ0wD0Za,Ariel Ardit;Andrés Linetzky,"Intimos, Vol. 1 en vivo en Bebop",Fuimos - En Vivo,22,320922,False,4,-11.807,1,53.024,3,tango
4KJU5vuwMxqupVqmcAyhYl,Nervz,Street College,Polo Fi Days,21,155744,True,2,-9.063,0,188.173,4,j-dance
37RDfrKKxwSM4Pgw5MVaxj,Giuseppe Verdi;Luciano Pavarotti;Wiener Opernorchester;Nicola Rescigno,Pavarotti The 50 Greatest Tracks,"Il Trovatore / Act 3: ""Di quella pira""",21,133160,False,0,-9.135,1,81.969,4,opera
2eHkNDZ5b8BqgneCAE7pnN,BiS,Hey boy hey girl,ONCE AGAiN,19,285050,False,8,-3.693,1,100.071,4,j-idol
3rLEBpW17OHOovVl0kcFKZ,Kelsea Ballerini,SUBJECT TO CHANGE,MUSCLE MEMORY,66,211843,False,8,-4.782,1,93.959,4,country
62qUTJAM7dZgOebu2qB7QB,Royal & the Serpent,Indie Chill Out,Overwhelmed,0,159293,False,0,-11.127,0,87.019,4,alternative
5gXcBqIUYtWDLgeL5tMKr1,Fei Yu-ching,回想曲 青青校樹 (Remastered),秋蟬 - Remastered,24,225826,False,6,-14.329,1,126.553,3,mandopop
3u2jm2FZ4x5p8k3XypzKzv,Michael Jackson,Weihnachtssongs,Little Christmas Tree,0,216946,False,5,-6.386,1,84.557,4,soul
1OdDRqfzpu3PD7SxMunwAo,Blackhaine,Prayer,Stained Materials - Edit,15,116129,True,9,-9.668,1,89.417,4,club
0EooyHZSoef5x1Y9ByRb8t,Jonnie Snoilsky,The slow train,The slow train,26,116750,False,9,-16.659,0,144.11,3,guitar
3loE1dNnQCapiDi0MHCM09,Sub Focus;Alex Clare;Nicolaas Douwma;Fred V;Grafix,Endorphins,Endorphins - Sub Focus Vs. Fred V & Grafix Remix,50,275281,False,11,-5.03,0,174.016,4,drum-and-bass
6y9S9eg7OQv2WUkxMDubgs,Sujatha,Velli Nakshathram (Original Motion Picture Soundtrack),Maanazhago,20,274053,False,2,-7.319,1,100.003,4,malay
2XziGTbTJ49dIOQNGarDpu,DJ Ötzi,Ballermann Hits 2022,Wenn Gott so will,28,209520,False,11,-3.897,1,127.961,4,party
5gdJtkiQvi7uu94qc541B1,Carajo,Hoy Como Ayer (En Vivo),Ironía - En Vivo,22,281653,False,6,-4.277,1,94.142,4,heavy-metal
7zLMWb5soscdJNqMdk819t,The Wiggles;Marlee Matlin,The Wiggles Duets,I Love It When It Rains,30,101551,False,9,-6.941,1,87.958,4,children
6Fb6oeDBzZANhUtBriOF8K,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",Meeresrauschen lässt Ihr Baby einschlafen,32,129752,False,7,-18.958,0,117.833,3,sleep
4Szvj7fFprXZhJLjanbTo8,Idlefon;Siavash Amini,Intensive Collectivity Known As City,Pretend It's Spring,0,246625,False,10,-16.713,1,120.005,4,iranian
2sEq2rC3ynYsT49x7utWnd,Leslie Odom Jr.;Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),Dear Theodosia,65,184004,False,9,-10.484,1,106.771,4,show-tunes
3q4MovByQKvWzJFhdb8M56,Aril Brikha,Deeparture in Time - Revisited,City Slicker,6,557600,False,7,-8.242,1,124.902,4,detroit-techno
4ejAli6thEUfHgmAWHCk81,Lesiem,Mystic Spirit Voices,Lesiem,28,305466,False,9,-11.808,0,180.096,4,new-age
0QtqA7ibNZtR39W14XOLbG,Alone At Last,Jiwa,Muak Untuk Memuja,40,312438,False,5,-7.455,1,149.973,4,emo
6GNUqCv6Z1uK1zyZYoljXf,Los Apus,Tengo Que Olvidarme de Tí,Tengo Que Olvidarme de Tí,30,305581,False,10,-3.683,1,95.573,4,guitar
06HoTI0aXg9pebBNLT3JXm,Digital Boy,This Is Mutha F**cker!,This Is Mutha F**ker! - Original Censored Mix,19,223093,False,11,-10.281,1,130.919,4,happy
6wvGJptwP1fE3O7MADfXq7,Capitalist Casualties,1996 - 1999 : Years in Ruin,Fornicators,12,69520,False,6,-2.435,1,141.159,4,grindcore
7b2dMRCVDx7OGekIVjCrs1,Marconi Union,Weightless (Ambient Transmission Vol. 2),Weightless Part 2,54,432506,False,1,-17.853,0,169.933,4,ambient
2OyqWTtfAvxA8Swh98lU7Q,Fast Eddie;FUNKY J.,House Blend 3,Big Ol' Booty,12,71133,False,4,-10.807,0,135.026,4,chicago-house
3gCljMiGFfcum5sOHTMfwZ,Vishal-Shekhar;Sanam Puri;Neeti Mohan,Student of the Year 2,Fakira,56,288019,False,0,-6.554,0,80.078,4,pop-film
7c8SLpL5X86wWfMEs6KW6M,Geraldo Azevedo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Sétimo Céu - Ao Vivo,37,234613,False,7,-8.343,1,107.025,4,samba
0HLWvLKQWpFdPhgk6ym58n,John Mayer,Battle Studies,Who Says,64,175480,False,2,-13.109,1,90.457,4,singer-songwriter
0rlR7gBOx5jfIvVsPfGQsC,Elliott Jacqués,Sunday Morning,Sunday Morning,61,134706,False,6,-33.971,1,70.771,4,piano
5i4v2Mpe7CQOjnvSAyYxqk,Los Auténticos Decadentes,Fiesta Nacional (Mtv Unplugged),El Gran Señor - MTV Unplugged,38,172528,False,9,-6.893,0,93.366,4,ska
3xhNEw3mynRggObeNZlFO5,"Katinguelê;Transcontinental FM 104,7",Impossível Te Esquecer (Acústico da Trans),Impossível Te Esquecer (Acústico da Trans),39,269800,False,6,-8.394,1,150.036,4,samba
57h06SZNL6LJ3YKZ1UGCeu,Enigma,Love Sensuality Devotion: The Greatest Hits,Sadeness,62,255533,False,7,-9.547,1,95.647,4,new-age
2keCOvyOva2MKFn7fbvqqi,Christopher Zondaflex Tyler,Mr. Chris' Tap Music for Kids,Maxi Ford,12,140148,False,9,-16.592,1,115.029,4,kids
3UPAXvbgKK5p7usgtMwbs4,Sirkazhi Govindarajan,Aalayamani,Kannana Kannanukku,34,309920,False,8,-10.53,1,100.716,4,classical
2NMjggapJcXXM7WccGEBUO,Bad Bunny,Un Verano Sin Ti,Enséñame a Bailar,84,176000,False,8,-5.08,1,105.009,4,latino
2RSzPRq4NKwTqnqapywvCH,Ghost,HÖST,Mary On A Cross,3,244804,False,11,-4.505,1,130.027,4,hard-rock
6mSDD3nBMVP0ZwJoLakFYo,Raça Negra,Raça Negra 25 Anos (Ao Vivo),Cigana - Ao Vivo,45,179693,False,0,-6.634,1,78.848,4,pagode
7cdy4PbCdDZZNjyxoZyE0c,Dirty Heads,Vacation,Vacation,66,209721,True,8,-5.588,1,150.064,4,reggae
2gGziDLQLuvEsgOsSWsKiC,Stanton Warriors,Wheres the Beef? / MPC,Wheres the Beef?,14,267932,False,6,-3.643,0,130.015,4,breakbeat
4LvFLs0F7c2YgmgkH6X8nh,Dead Heat,World At War,2 Cents,28,150744,False,10,-4.08,0,78.833,4,hardcore
7jPCPDYoiaKeK7cgNGpIzq,BTS,The Most Beautiful Moment in Life Pt.1,Dope,68,240020,False,10,-3.109,0,154.071,4,k-pop
0bJ4L7meNjdPyp9fsZk6Lr,Donata Antoni,A Dios Le Pido,A Dios Le Pido,27,258113,False,10,-12.329,0,125.943,4,guitar
0Z99Xe1lGBmq60RwJ5YU18,HyunA&DAWN,1+1=1,PING PONG,68,158253,False,10,-2.059,0,103.028,4,k-pop
4snHNGkAeIxLrib9kCoemI,Deejay Matze,Ballermann Party Hits Megamix 2022.2,Wir machen Party,0,189998,False,7,-2.07,0,136.059,4,party
07d6w3G2QHDPcBcAFkmEwN,The Aquabats!,Charge!!,Look At Me (I'm A Winner)!,35,215293,False,9,-5.734,1,159.964,4,ska
5BpBzULpMAuYl00QTwl6b5,George Perris,Live,The Windmills of Your Mind / Les Moulins De Mon Coeur (Live),23,144693,False,4,-10.61,0,154.156,4,opera
5EugXICXL06waHgP4iTI58,The Lemonheads,It's A Shame About Ray (Expanded Edition),Mrs. Robinson - Remastered,64,224480,False,11,-7.195,0,107.543,4,power-pop
1zlKH4cb8KHuyW1LHWyp0R,Luigi Texidor,The Best,Nací Moreno,27,260040,False,9,-6.359,0,199.981,4,salsa
1XTOIzz14u7Gf1Inh4nKKv,Butch,No Worries,No Worries,21,442384,False,1,-8.632,1,126.019,4,minimal-techno
4j63MsY1JhofTuai9FwWb3,Pyotr Ilyich Tchaikovsky;Una Bourne,"Mozart, Liszt & Others: Piano Works","2 Pieces for Piano, Op. 10, TH 132: No. 2, Humoresque. Allegretto scherzando",0,140573,False,7,-21.368,1,93.599,3,classical
0qTmSeOA6pQsqQmCTkRMp4,Aurelina Dourado,Na Alegria ou na Dor,Na Alegria ou na Dor,37,284081,False,10,-5.011,1,139.948,4,gospel
3JEtu0701R9e9jZWbxwExO,buller;LKN;El Chilli,Badabing,Badabing,23,170400,False,1,-5.81,1,100.022,4,goth
2FqOpyYhgo3ZMgtkY55PVz,Jan Blomqvist;Maybemahri,Kaleidoscope Colours,Kaleidoscope Colours,47,255466,False,2,-8.693,1,122.022,4,minimal-techno
4IpJwePXEWjNf9IrWAvcGg,Birat Bitz,Ecstasy,Ecstasy,47,411160,False,1,-6.678,1,128.013,4,techno
2M0627dznvRUfgc6jp7cst,Glee Cast,Glee Love Songs,Stereo Hearts (Glee Cast Version),58,211800,False,6,-4.38,1,90.059,4,club
6TEftSkmWdTm1EpThnwqh6,Imagine Dragons,Mercury - Acts 1 & 2,Wrecked,73,244004,False,0,-5.828,0,93.998,4,rock
6wDEztaO9Mmk1PN7GdB708,Jo Ann Castle,Ragtime Piano,Dill Pickles Rag,16,135440,False,0,-17.263,1,107.949,4,honky-tonk
0tBH1LgOYu7yWx6yyJcyFL,Greensky Bluegrass,Stress Dreams,New & Improved,26,347071,False,7,-13.324,1,124.156,4,bluegrass
0eVyU7CnlKmjzqyC7XNTZk,Panic! At The Disco,Beautiful Trending Hits 2022,Don't Let the Light Go Out,1,229517,False,4,-4.032,0,117.637,4,rock
4lmN6bo60CdadoGImyU9X2,Asspera,Garcha2 X To2 La2,Caigo a los Pedazos,26,297062,True,1,-5.563,1,95.005,4,heavy-metal
64B1CCKu87scinusGsUpWC,Jill Johnson,JULMUSIK,It's Beginning To Look A Lot Like Christmas,0,164506,False,2,-11.926,1,107.72,4,ska
6ZTPEPVKQxtZmFOLrdOR39,Flamingokvintetten,Flamingokvintetten 5,Nu är det lördag igen,38,146240,False,7,-6.054,1,124.235,4,swedish
6IVM1YYZq6K6NG6qqC26o4,Seiko Oomori,JUSTadICE,JUSTadICE,56,232338,False,0,-1.756,1,185.051,4,j-idol
5sTnepiKZelRpUmjAXNMVE,The Lawrence Arms,Cocktails & Dreams,Presenting: The Dancing Machine (The Robot With the Monkey Head),24,87706,False,4,-5.698,1,150.031,4,power-pop
3L3GwtfPpOl0Qbq3Md15fT,Earl Klugh,Sudden Burst Of Energy,I'll Be Waiting,47,287626,False,0,-9.642,0,77.937,4,guitar
30096a5EMOSaF9c2aSa4TH,MC Mazzie;Mc Rd;DJ NpcSize;DJ Wizard,Ele Te Bota Soca Soca,Ele Te Bota Soca Soca,75,180927,True,7,-5.174,1,130.138,4,funk
20XepQLAx0psdctutoizL7,O Rappa,Instinto Coletivo (Versão Simples),Instinto coletivo,42,305866,False,7,-5.879,1,104.983,4,r-n-b
70w09DCtrlBwveabyxe5R6,The Kovenant,Animatronik,Spaceman,20,322906,False,3,-4.157,1,74.906,4,black-metal
2HkQhmtuxALD6OkIY8YZW9,Baby Lullaby,Soft Pillow (lullabies for children and adults),Cute Baby - Music Box,0,183000,False,8,-21.995,1,128.368,4,sleep
4vLBnQtece15fFhqWxZvJP,Wilbur Soot,Your New Boyfriend,Your New Boyfriend,70,239667,False,7,-13.04,1,104.532,4,indie-pop
2NUnOffeuUnC9QMUPy4Bcv,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,スーパーヒーロー,19,267426,False,6,-2.412,1,172.01,4,j-idol
6uLIzpAcp0qCyeEREsiRBl,Outta Pocket,D.E.M.O.,Intro,29,59441,False,6,-5.938,1,131.042,3,hardcore
3xlQIritfJS4UBdDg1zMI4,Maria Bethânia;Xande De Pilares,Noturno,Cria da Comunidade,37,261911,False,6,-9.614,0,86.057,4,samba
6c4ZbgwtaOfGe4ZPLbF3Uz,Jan Blomqvist;Solee,Elephant Shunned (Solee Remix),Elephant Shunned - Solee Remix,41,219512,False,8,-7.919,1,123.018,4,minimal-techno
5gk0dcTvWZGg7Tlq8PEfNe,Burna Boy;Stormzy,New RnB,Real Life,0,197933,True,0,-7.268,1,132.348,5,dance
5axUCaGmmqMGXyAg8BF1FF,Marinella Necchi,Le notti rosse,Le notti rosse,57,134595,False,11,-33.138,0,82.431,4,piano
4DXGYUPycPAg8sjMY5QXpC,Ran-D;Gammer,Zombie (Remixes),Zombie - Gammer Flip,44,256037,False,4,-2.264,0,169.884,4,hardstyle
71u8PJ0lvjs5RNaTMBXNCJ,Ivory;MIVAS;Mwuana;Simon Superti,SKORPIONERNA,BEBI,24,130212,True,9,-5.47,1,94.025,4,goth
0Wium78nYXiKpv1sq7vebf,Ivan Rebroff,Ah ! Si j'étais riche...,Matuschka,5,183320,False,0,-10.27,1,142.204,5,romance
29mtZPY0dBU9WJmwnOig3E,yaeow,both of us,both of us,41,153000,True,2,-12.092,1,80.011,4,chill
0qX8a7BLz0I7XQieYjWfiq,Stephen Lynch,The Craig Machine,Halloween,30,166106,False,9,-8.717,0,174.686,3,comedy
4wVcYzorpbA32VBOu6Ay9V,White Noise for Babies,Sea of White Noise,Soothing Minds,0,206000,False,1,-8.622,1,108.156,1,sleep
6oe8UWZVOysx9HxbPzdYMo,Jeff Rosenstock,2020 DUMP,ILLEGAL FIREWORKS AND HIDING BOTTLES IN THE SAND,22,248511,False,11,-6.424,1,114.989,4,power-pop
1bH5saVHEnEdNyFydlkCC3,Fairlane;Kala,V,Somewhere That I Belong,0,248210,True,8,-3.31,1,94.962,4,dub
56H3K8a3gbWeX0cg4GjSzC,Adam Oh,Trapped in My Mind,Trapped in My Mind,52,216052,True,5,-7.518,1,159.984,4,sad
6DdPYmxUiA1AY1ssq4ZBkG,Jaska Mäkynen,Espanjan Yöt,Miehen mittainen tie,25,220640,False,0,-4.496,0,99.955,4,tango
5IShnnrpCvj226Gw18OqUn,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),"Spider-Man Theme (From ""Spider-Man"")",0,64349,False,1,-5.546,1,105.078,4,children
2cPvwbaAyweiAf6ftLbR61,Dean Evenson;Li Xiangting,Tao of Peace,Path Through the Forest,22,438040,False,2,-17.68,0,72.701,3,new-age
55KKAV2VnlggBrVS0J666s,Isabella Celander,Use Somebody (Acoustic Version),Use Somebody - Acoustic Version,58,186660,False,0,-11.334,1,125.862,4,acoustic
4jPU94aF0U2PMNN0aBnhgX,Arch Enemy,Deceivers,Handshake with Hell,57,338960,False,10,-7.592,0,102.424,4,death-metal
0u3knvc8GwzIss9x3AhRLp,Eels,Rock n Roll Christmas,Everything's Gonna Be Cool This Christmas,0,170949,False,3,-6.955,1,156.326,4,alt-rock
6l58EciogvvWtGHahitJGs,Nusrat Fateh Ali Khan,Best of Ustad Nusrat Fateh Ali Khan,Ye Jo Halka Halka Saroor,43,1136560,False,3,-9.589,1,97.067,4,folk
6mLLwHRZrF9QRCVnxE7Xq3,Still Fresh,Collision,Collision,32,221666,True,10,-8.456,0,99.942,4,french
7LMwrrF3Fd6cCri2eU3nP6,George Jones,The Essential George Jones,I've Aged Twenty Years In Five,13,196760,False,1,-13.173,1,79.951,3,honky-tonk
0rZFY2cnAlMSu7t9GegK9M,The Good The Bad and The Zugly,Research and Destroy,Nostradumbass,30,201943,False,4,-5.604,0,139.955,4,rock-n-roll
7hI9OkDc2XpCBwsXkXgVF0,disrupt,Unrest,Deprived,12,78773,False,8,-4.984,1,116.21,4,grindcore
13VcHnE3q5TRU5ig2FcbOP,Burna Boy;Ed Sheeran,"#Multiverse, If the Multiverse Is Real",For My Hand,0,159123,False,9,-7.779,1,104.059,4,dance
0SyxZC4wlqAwf20cHE6Xon,La Roux;GAMPER & DADONI,Bulletproof,Bulletproof,70,162213,False,6,-5.95,1,126.02,4,synth-pop
7H7cWKQa3KpySFitL8bSkc,Don Williams,Portrait,Good Ole Boys Like Me,52,255880,False,9,-17.557,1,107.456,4,country
3nc420PXjTdBV5TN0gCFkS,Martin Garrix;Khalid,Ocean (feat. Khalid),Ocean (feat. Khalid),69,216419,False,0,-7.265,0,139.912,4,edm
78YJJJH55MSyk7547100sW,Soundgarden,Superunknown (Deluxe Edition),The Day I Tried To Live,59,320106,False,0,-6.051,1,133.248,4,grunge
1BiZIPwNd3yLP9KBoUqMRY,Enrico Sangiuliano,Biomorph,Symbiosis,44,533311,False,1,-7.716,0,129.009,4,minimal-techno
5hcGrtw0zsuAvdCHDm0pGP,Project AER;v i v,How Are You? I'm Okay,Overwhelming,6,227999,False,5,-21.999,1,117.975,4,ambient
001pyq8FLNSL1C8orNLI0b,Old Crow Medicine Show,O.C.M.S.,Poor Man,30,214600,False,2,-11.942,1,91.321,4,bluegrass
0jaeeu1Q3p8jvXdQYoDD0A,Paul Elstak;Ruffian,The Offensive Years,Rage,18,259099,True,7,-4.441,1,159.983,4,happy
2Adshg6ixiUmC5ljN4Anx5,Elis Regina,Ressaquinha,Corcovado,0,232786,False,0,-9.062,1,105.145,4,brazil
0oOQ5U0gsQKujmgrI8ajWZ,SKE48,ソーユートコあるよね?(Special Edition),ソーユートコあるよね?,26,234400,False,0,-1.965,0,79.604,4,j-idol
2RgvvnMwtP0R2OkVZmFvnV,KK,Zindagi Do Pal Ki - K.K. All Time Hits,"Ajab Si (From ""Om Shanti Om"")",65,241668,False,8,-8.411,1,117.955,4,pop-film
3tstzyYuJkzEta9X7vgXXp,Catie Turner,Give You Love - Cozy Hits,Breathe,0,157867,True,7,-7.436,1,146.968,4,singer-songwriter
5imoEW9NoVvTtqK6310PIj,L'Allemand,Sixnueve,AMG 63,33,192461,True,11,-7.607,0,129.998,4,french
0M8vucCtuYpN41Apt7A2mp,WE ARE FURY;Elijah Cruise,Poem of a Killer,Poem of a Killer,46,203586,False,2,-5.655,0,144.784,4,dub
0HNXnhNZZtRZFLhP4hfyCP,DJ Ötzi,Hey Baby (Uh Ah),Hey Baby (Radio Mix),59,219240,False,10,-3.196,1,135.099,4,party
44k520IveBZE2LkRXmhMAJ,Pj Panda,Pj Panda's New School,The Abc Song,12,129000,False,1,-9.288,1,150.032,4,kids
3te3fXG8cXgAMZdbe6L0Fv,Kijugo,Cry Baby but is it okay if it's lofi?,Cry Baby but is it okay if it's lofi?,42,124500,False,10,-16.329,0,80.02,4,anime
1f37bCa9wTI9vEKp21eIrl,Diogo Nogueira,Diogo Nogueira Ao Vivo Em Cuba,"Madalena - Ao Vivo Em Teatro Karl Marx,Cuba/2011",41,147539,False,5,-10.995,1,86.0,4,mpb
1zR2sUjTQB3LcYaWxoQUs5,Vince Gill;Jenny Gill,Christmas Playlist 2022,Let There Be Peace On Earth,0,272586,False,6,-12.683,1,105.33,3,country
5C1X9UxsnagxubGSrZ1zMH,Dow Raiz;Lino Krizz,Melhor Que Ontem,Melhor Que Ontem,46,199284,False,7,-5.921,1,172.015,4,brazil
15lLHdUpb7v3KYrrlyNqU5,Matheus & Kauan,Intensamente Hoje!,Exclusividade - Ao Vivo,44,193115,False,9,-4.115,1,94.69,4,sertanejo
0IuqzRmdmLcfD7wcXcJ2j3,Roberto Goyeneche,Historia de Oro,Desencuentro (En Directo),17,112059,False,11,-9.328,0,90.329,5,tango
0H3yTXxl9kLJzJ7UFpX5kw,He Is Legend,Suck Out The Poison,Dixie Wolf (The Seduction Of...),28,232720,False,7,-5.826,1,107.822,4,hardcore
6lwDQ5fa94ZoO4RGoXTQdj,Mando Diao,I solnedgången,Stjärnorna,28,184507,False,6,-6.766,1,114.983,4,garage
5XFf7KH7vlpUck2XNHH3oY,Lucas & Steve,SICK,SICK,54,183750,False,1,-3.693,1,128.026,4,progressive-house
71Dv5Rf47Obs0Ue4fm2rHi,Maneli Jamal,Northern Lights,Northern Lights,26,233581,False,5,-17.411,1,75.985,4,guitar
7IrmGMCzgByMVNMpUEOIXI,João Pedro e Cristiano;Diego & Arnaldo,Então Me Pega (feat. Diego & Arnaldo) [Ao Vivo],Então Me Pega (feat. Diego & Arnaldo) - Ao Vivo,44,190716,False,1,-2.758,1,130.082,4,sertanejo
56rOkP9wTPP0PvmsJDNrkB,Bassnectar,Unlimited,Reaching Out,42,294000,False,7,-5.45,0,176.009,4,breakbeat
5K3NDUPkLe46b5DRMt2RNJ,Martin Garrix;Troye Sivan;Madison Mars,There For You: The Remixes,There For You - Madison Mars Remix,49,175000,False,6,-1.84,0,126.045,4,progressive-house
49xmmvP2Meu4Da3867lA0v,Sam Paganini;Zøe;Marco Faraone,"Light + Shadow Remixes, Vol. 1",Flash - Marco Faraone Remix,48,370750,False,6,-8.196,1,135.002,4,minimal-techno
2SnTIbylSU3yUo3lpG8UKs,STRANGE REITARO,More Music,エロい関係,32,262397,False,7,-5.704,1,110.008,4,j-rock
0w8orSWhT98lqyDvRZiyck,DJ Ötzi;Marc Pircher,Karneval 2022 100%,7 Sünden - Party Mix,0,239053,False,7,-3.107,1,130.033,4,party
1eK9FbqhWUoolfJdiQtKaO,Jota Quest,Acústico Jota Quest,Vem Andar Comigo - Acústico,40,274539,False,7,-14.977,1,147.137,4,mpb
3RvOaq1dfGqFAnepGNdGjd,Bal-Sagoth,Atlantis Ascendant,Atlantis Ascendant,17,327560,False,10,-5.789,0,186.218,4,black-metal
5R16U4wMceY3ZrrqRV1DiZ,Roman Tam,我的挑選,好歌獻給你,18,304786,False,6,-10.726,1,168.498,4,cantopop
4Zsjw4wFbqAGjw0q4aL4gP,BRELAND;Lady A,Country Car Hits,Told You I Could Drink,1,236990,False,8,-4.434,1,167.966,4,country
1XR9TxhnaRRx9cgGoqf9En,Neelix,Bang Bang,Bang Bang,54,230678,False,0,-7.818,1,140.011,4,techno
65a4DhoLYDReDAEH3zg6ZE,Diego & Arnaldo;Vitor Fernandes,Resumindo (Ao Vivo),Resumindo - Ao Vivo,44,202092,False,7,-2.916,0,75.038,4,sertanejo
2Gsare6GuBE2Ph3zJanNKl,Charlie Cunningham,Lines,You Sigh,60,178826,False,6,-9.974,1,90.965,4,british
6jJe5uP59U6OtTrtJss42v,80purppp,Betty Cooper,Betty Cooper,58,115745,True,0,-11.911,0,106.078,4,sad
5U8xc7Ui7hC3o4X4KdR94V,Winds of Plague,Decimate the Weak,Angels of Debauchery,25,272693,False,4,-3.658,0,114.399,4,black-metal
3B7WUjEdCCYWpHiyewVHiL,Phenotas,いい感じ!~どれにしようかな~,ウルトラデラックススーパーストーリー,25,230333,False,0,-5.115,0,135.972,4,j-idol
3p4hRhMcb6ch8OLtATMaLw,Cigarettes After Sex,Cry,Cry,76,256799,False,7,-10.449,1,142.83,4,ambient
2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Blurryface,Ride,82,214506,False,6,-5.355,1,74.989,4,rock
2SQfnHctOPnzlbnR8cjrgZ,CRO,Arbeitsmusik Herbst/Winter 2022/2023,FENSTER,0,185493,False,7,-9.037,1,90.085,4,german
6Aj8jLNU5ZY699OxF21e6S,Eyshila;Fernandinho,Tu És Bom (Em Todo o Tempo),Tu És Bom (Em Todo o Tempo),45,352965,False,7,-8.896,1,151.934,4,brazil
0wAObZ46FfLqLBpTDjHBzx,Off With Their Heads,Home,Altar Boy,23,147400,False,9,-2.947,1,155.615,4,power-pop
6ta5yavnnEfCE4faU0jebM,Catherine Feeny,Hurricane Glass,Mr Blue,54,154600,False,10,-10.293,1,165.733,4,acoustic
4fkqyLMUKC77EvOSGUWUhr,James Hype;Miggy Dela Rosa,Mega Hits Autumn/Fall 2022,Ferrari,1,186661,False,1,-7.877,0,125.004,4,dance
7CRUnWb7E63AIDZEqTDaKA,Fluoride,Disentanglement,Chipped Away,14,74924,False,8,-4.578,1,86.993,4,grindcore
09nXBi19jRO59kMA36fJGE,Hillsong Worship;Brooke Ligertwood,Take Heart (Again),Hosanna,45,277168,False,11,-10.956,0,89.445,5,world-music
198v7BbjXn2GTeI4NkBN39,Mariene De Castro,Santo De Casa,Vi Mamãe Oxum Na Cachoeira - Live,39,105240,False,5,-8.046,1,126.911,4,mpb
7bcKt7Js43Pl0tldc0oVG1,Webb Pierce,Golden Hits - Volume I (Vol. 1),Memory #1,12,157714,False,7,-10.58,1,118.947,4,honky-tonk
6mzF8HvHdVrzJNd8M1uFCS,Crush,"Guardian (Original Television Soundtrack), Pt. 4",Beautiful,69,227583,False,10,-6.146,1,110.252,4,k-pop
1LuW4h5s9ZumBbMh7qhDDj,El Canto Del Loco,Estados de Animo,Una Foto en Blanco y Negro,61,209893,False,1,-3.714,1,139.008,4,spanish
